movie_freebase_id,topic,mood,target_audience,temporal_setting,location_setting
/m/0bwm7c4,['1.Fantasy' 'Adventure'],['2.Exciting'],['3.Children'],['4.Fictional'],['5.Real']
/m/0g9fpk,['Romance' 'Drama'],['Inspirational' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/09pt33,['Conflict' 'Drama' 'Historical'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0465z9l,['Drama' 'Mystery'],['Dark' 'Dramatic'],['Adults'],['Past'],['Real']
/m/03q349,['Drama' 'Tragedy'],['Dark' 'Dramatic'],['Adults'],['Historical'],['Real']
/m/0gy69wr,['Adventure' 'Comedy'],['Lighthearted' 'Exciting'],['Children'],['Fictional'],['Fictional']
/m/0fqt0b0,['Conflict' 'Romance' 'Drama'],['Dramatic' 'Inspirational'],['Adults'],['Modern'],['Fictional']
/m/056_s1,['Romance' 'Science Fiction' 'Drama'],['Dramatic' 'Fantastical'],['Adults'],['Modern'],['Fictional']
/m/034y8,['Adventure' 'Science Fiction' 'Drama' 'Action'],['Exciting' 'Dark' 'Dramatic'],['Teenagers'],['Modern'],['Fictional']
/m/07s93p7,['Adventure' 'Drama'],['Inspirational'],['Families'],['Modern'],['Fictional']
/m/02vxdgz,['Drama' 'Historical'],['Dramatic' 'Inspirational'],['Adults'],['Past'],['Real']
/m/02x074v,['Adventure' 'Fantasy' 'Comedy'],['Lighthearted' 'Fantastical'],['Children'],['Fictional'],['Fictional']
/m/0j64v_p,['Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/03m4mm7,['Drama'],['Dramatic'],['Families'],['Modern'],['Real']
/m/0dq_ss,['Drama'],['Inspirational'],['Adults'],['Modern'],['Real']
/m/0crcbs7,['Documentary'],['N/A'],['Adults'],['Modern'],['Real']
/m/03hkx7z,['Conflict' 'Action' 'Thriller'],['Dark'],['Adults'],['Modern'],['Real']
/m/07s6903,['Horror' 'Mystery'],['Dark'],['Children'],['Modern'],['Fictional']
/m/05fn4t,['Comedy' 'Adventure' 'Fantasy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0dd4t5,['Drama'],['Exciting'],['Adults'],['Modern'],['Real']
/m/0c5nf0,['Science Fiction' 'Action'],['Dark'],['Adults'],['Future'],['Real']
/m/0f0k7w,['Fantasy' 'Adventure' 'Tragedy'],['Dramatic'],['Adults'],['Fictional'],['Fictional']
/m/05zv6sq,['Drama'],['Dark'],['Adults'],['Past'],['Real']
/m/07nxlr,['Drama' 'Conflict'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0gwz2nh,['Fantasy' 'Adventure'],['Inspirational'],['Children'],['Modern'],['Fictional']
/m/0j_nw,['Comedy' 'Adventure' 'Science Fiction'],['Lighthearted'],['Families'],['Fictional'],['Fictional']
/m/0j66lk1,['Conflict' 'Drama' 'Historical'],['Dramatic'],['Adults'],['Past'],['Real']
/m/04jn_x5,['Romance' 'Drama' 'Tragedy'],['Dramatic'],['Adults'],['Past'],['Real']
/m/03hg3pc,['Adventure' 'Fantasy'],['Exciting' 'Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/06vggv,['Adventure' 'Fantasy' 'Science Fiction'],['Dark' 'Dramatic'],['Adults'],['Future'],['Fictional']
/m/0hgp3t8,['Comedy' 'Romance'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/02w549w,['Coming of age' 'Drama'],['Terrifying' 'Delightful'],['Children'],['Modern'],['Real']
/m/04g73n,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0j652ss,['Documentary'],['N/A'],['Adults'],['Modern'],['Real']
/m/02pb2bp,['Fiction'],['N/A'],['Adults'],['Modern'],['Fictional']
/m/0gtp4w,['Comedy' 'Fantasy'],['Dark' 'Exciting'],['Adults'],['Fictional'],['Fictional']
/m/08jc0x,['Adventure' 'Fantasy' 'Drama'],['Inspirational' 'Fantastical'],['Children'],['Modern'],['Fictional']
/m/0dgnl5g,['Adventure' 'Fantasy' 'Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/04lh19q,['Romance' 'Tragedy'],['Dark'],['Adults'],['Past'],['Fictional']
/m/0j24lx8,['Adventure' 'Comedy'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/08769f,['Adventure' 'Fantasy' 'Drama'],['Inspirational' 'Dramatic'],['Families'],['Modern'],['Fictional']
/m/0gvrbnm,['Drama'],['Inspirational'],['Adults'],['Modern'],['Real']
/m/06w5n4w,['Adventure' 'Conflict'],['Exciting'],['Teenagers'],['Modern'],['Fictional']
/m/026pwfy,['Drama' 'Romance' 'Tragedy'],['Dark' 'Dramatic'],['Adults'],['Past'],['Real']
/m/0crbq3,['Adventure' 'Fantasy'],['Lighthearted'],['Children' 'Families'],['Fictional'],['Fictional']
/m/09rtcpd,['Action' 'Science Fiction'],['Exciting' 'Dark'],['Teenagers'],['Future'],['Fictional']
/m/09gqjw6,['Adventure' 'Fantasy'],['Inspirational' 'Dramatic'],['Families'],['Modern'],['Fictional']
/m/0d1y78,['Action' 'Drama'],['Dark'],['Adults'],['Modern'],['Real']
/m/05p6lzv,['Drama'],['Inspirational'],['Adults'],['Modern'],['Real']
/m/03g_rg9,['Documentary'],['-'],['Adults'],['Past'],['Real']
/m/09v5f_9,['Romance' 'Drama'],['Inspirational'],['Adults'],['Modern'],['Real']
/m/0j46sv3,['Drama'],['Tragedy'],['Adults'],['Modern'],['Real']
/m/0djzwp,['Fantasy' 'Adventure'],['Inspirational'],['Family'],['Fictional'],['Fictional']
/m/0bhcbtx,['Drama' 'Tragedy'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0crvp0c,['Adventure' 'Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0cdm8s,['Drama' 'Sports'],['Inspirational'],['Teenagers'],['Modern'],['Real']
/m/04q1qs2,['Drama' 'Inspirational'],['Emotional' 'Heartfelt'],['Families'],['Modern'],['Real']
/m/0j3grx9,['Drama'],['Dark'],['Adults'],['Modern'],['Real']
/m/04l0c9,['Drama' 'Mystery'],['Dark'],['Adults'],['Modern'],['Real']
/m/07sfm_,['Science Fiction' 'Mystery'],['Dark'],['Adults'],['Modern'],['Real']
/m/02qq32h,['Romance' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/026f06r,['Comedy' 'Drama'],['Lighthearted'],['Families'],['Modern'],['Real']
/m/0hhpyhb,['Romance' 'Comedy' 'Fantasy'],['Lighthearted' 'Romantic'],['Families'],['Fictional'],['Fictional']
/m/075pz1,['Adventure' 'Fantasy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/02r1fvb,['Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/04q9tnv,['Mystery' 'Horror'],['Dark'],['Adults'],['Fictional'],['Fictional']
/m/0989xh,['Drama' 'Romance' 'Tragedy'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/08qtld,['Adventure' 'Fantasy' 'Science Fiction'],['Exciting' 'Dark' 'Dramatic'],['Adults'],['Fictional'],['Fictional']
/m/02qccb6,['Drama' 'Romance' 'Conflict'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0gg62d9,['Drama' 'Adventure'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0bhrx3,['Drama' 'Romance' 'Mystery'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/027kw3m,['Tragedy' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0b8lyy,['Adventure'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0g54kn9,['Drama' 'Conflict'],['Dramatic'],['Adults'],['Past'],['Real']
/m/03c_t6q,['Comedy' 'Action'],['Lighthearted'],['Adults'],['Modern'],['Real']
/m/03wj_q,['Action' 'Fantasy'],['Exciting' 'Dramatic'],['Teenagers'],['Fictional'],['Fictional']
/m/0cm9fct,['Adventure' 'Sci-Fi'],['Exciting' 'Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/06zpnc8,['Drama'],['Dramatic'],['Teenagers'],['Modern'],['Real']
/m/02vzwxy,['Drama'],['Inspirational'],['Adults'],['Past'],['Real']
/m/0275p0t,['Drama'],['Dramatic'],['Families'],['Modern'],['Real']
/m/0glnxfr,['Drama'],['Dark'],['Adults'],['Modern'],['Real']
/m/0j_41py,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0hhrpyq,['Comedy' 'Adventure' 'Fantasy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/03csvn9,['Horror' 'Drama'],['Dark'],['Adults'],['Modern'],['Real']
/m/05p35hq,['Drama'],['Dark'],['Adults'],['Past'],['Real']
/m/0bmkksm,['Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0jt5zmd,['Drama' 'Mystery' 'Thriller'],['Suspenseful' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/07s6zv4,['Drama' 'Action'],['Exciting' 'Dramatic'],['Adults'],['Past'],['Real']
/m/0h7pynr,['Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0gp73n,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/05syv1d,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0dtwcg,['Drama' 'Political'],['Thought-provoking' 'Serious'],['Adults'],['Modern'],['Real']
/m/0gg7f8p,['Drama' 'Family'],['Heartwarming'],['Families'],['Modern'],['Real']
/m/04x6nr,['Documentary' 'Historical'],['Informative' 'Thought-provoking'],['Adults'],['Past'],['Real']
/m/051wq7q,['Comedy'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/0gj9y5b,['Documentary' 'Music'],['Inspirational'],['Adults'],['Modern'],['Real']
/m/026yn3q,['Drama' 'Fantasy'],['Tragic' 'Mysterious'],['Children'],['Past'],['Fictional']
/m/053rvr,['Adventure' 'Mystery' 'Comedy'],['Lighthearted'],['Adults'],['Past'],['Real']
/m/0h1d_mk,['Adventure' 'Fantasy' 'Action'],['Exciting'],['Children'],['Fictional'],['Fictional']
/m/05zj4cv,['Drama' 'Tragedy'],['Dramatic'],['Adults'],['Past'],['Fictional']
/m/0crck4,['Adventure' 'Fantasy' 'Comedy'],['Lighthearted' 'Inspirational'],['Children'],['Fictional'],['Fictional']
/m/08jkc3,['Documentary' 'Music' 'Celebrity' 'Excess'],['Dark' 'Realistic'],['Adults'],['Past'],['Real']
/m/04115hs,['Drama' 'Romance'],['Dramatic' 'Inspirational'],['Adults'],['Modern'],['Real']
/m/02qg9sv,['Drama' 'Romance' 'Adventure'],['Exciting' 'Romantic'],['Adults'],['Modern'],['Real']
/m/05q9r04,['Comedy' 'Fantasy'],['Lighthearted'],['Children'],['Past'],['Fictional']
/m/0272qjg,['Tragedy' 'Horror' 'Comedy'],['Dark' 'Lighthearted'],['Teenagers'],['Modern'],['Fictional']
/m/0jwy4_2,['Science Fiction' 'Adventure'],['Exciting'],['Children'],['Future'],['Fictional']
/m/0bzlbq,['Romance' 'Comedy'],['Lighthearted'],['Teenagers'],['Modern'],['Real']
/m/03ctxdc,['Drama' 'Tragedy'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/02r5747,['Comedy'],['Lighthearted'],['Families'],['Fictional'],['Fictional']
/m/07s470r,['Fantasy' 'Adventure'],['Inspirational' 'Fantastical'],['Children'],['Modern'],['Fictional']
/m/0gg475,['Comedy' 'Adventure' 'Fantasy'],['Lighthearted'],['Families'],['Fictional'],['Fictional']
/m/03mf2dj,['Romance' 'Comedy' 'Drama'],['Lighthearted'],['Families'],['Past'],['Real']
/m/0cjg4_,['Adventure' 'Science Fiction' 'Comedy'],['Lighthearted'],['Families'],['Fictional'],['Fictional']
/m/0fv5js,['Science Fiction' 'Action' 'Adventure'],['Exciting'],['Families'],['Future'],['Fictional']
/m/03tqyc,['Historical' 'Drama'],['Dramatic'],['Adults'],['Past'],['Real']
/m/04jpgnp,['Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/03qmp3s,['Adventure' 'Comedy' 'Mystery'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0bh7nkq,['Drama'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/04y8w7q,['Action' 'Drama'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0gh8hbq,['Tragedy' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/03c29f8,['Adventure' 'Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/04gsvn6,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/047g41b,['Drama'],['Inspirational'],['Families'],['Modern'],['Real']
/m/05rqhv,['Action' 'Comedy' 'Adventure'],['Exciting' 'Lighthearted'],['Children'],['Modern'],['Fictional']
/m/0h06nm,['Comedy' 'Inspirational'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/05dvlp,['Adventure' 'Fantasy' 'Drama'],['Dramatic' 'Inspirational'],['Children'],['Past'],['Fictional']
/m/04q8c0f,['Mystery' 'Drama'],['Dark'],['Adults'],['Modern'],['Real']
/m/0279w45,['Drama'],['Dramatic'],['Families'],['Past'],['Real']
/m/0c02gs,['Drama'],['Inspirational'],['Adults'],['Past'],['Real']
/m/02w0_27,['Drama'],['Dramatic'],['Families'],['Modern'],['Real']
/m/02w0_2l,['Adventure' 'Fantasy' 'Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/03qhxk6,['Conflict' 'Comedy'],['Dark'],['Adults'],['Modern'],['Fictional']
/m/02gswn,['Conflict' 'Drama'],['Dramatic'],['Children'],['Fictional'],['Fictional']
/m/0411qh0,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/02w6b7l,['Documentary'],['Inspirational'],['Families'],['Modern'],['Real']
/m/0g02rf,['Fantasy' 'Adventure' 'Horror'],['Dark'],['Families'],['Fictional'],['Fictional']
/m/09gl8mx,['Fantasy' 'Adventure' 'Comedy'],['Lighthearted' 'Inspirational'],['Children'],['Fictional'],['Fictional']
/m/04q9th8,['Fantasy' 'Adventure' 'Drama'],['Dramatic' 'Inspirational'],['Families'],['Fictional'],['Fictional']
/m/04zw10l,['Romance' 'Tragedy' 'Drama'],['Dramatic'],['Adults'],['Past'],['Fictional']
/m/09gq0d0,['Drama'],['Dramatic' 'Inspirational'],['Children'],['Modern'],['Real']
/m/04sntd,['Action' 'Thriller' 'Drama'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/03h2nsq,['Drama'],['Dramatic'],['Teenagers'],['Past'],['Real']
/m/02vxp75,['Drama' 'Comedy' 'Historical'],['Dramatic'],['Adults'],['Past'],['Real']
/m/0j67ldw,['Drama'],['Dark'],['Adults'],['Modern'],['Real']
/m/044q56,['Adventure' 'Fantasy' 'Science Fiction'],['Exciting' 'Dramatic'],['Teenagers'],['Fictional'],['Fictional']
/m/0hhs0rh,['Conflict' 'Historical'],['Tragedy' 'Drama'],['Adults'],['past '],['real']
/m/083gcx,['Dark' 'Comedy'],['Dramatic'],['Families'],['modern '],['fictional']
/m/035zkg,['Adventure' 'Conflict'],['Exciting'],['Children'],['past '],['fictional']
/m/02q2b95,['Comedy'],['Lighthearted'],['Children'],['past '],['fictional']
/m/0276qv9,['Adventure' 'Conflict'],['Exciting'],['Children'],['fictional'],['fictional']
/m/05zxhlt,['Drama' 'Romance' 'Tragedy'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0g54yzd,['Documentary'],['Dark'],['Adults'],['Modern'],['Real']
/m/03csqs1,['Adventure' 'Fantasy'],['Dark' 'Dramatic'],['Adults'],['Fictional'],['Fictional']
/m/0j65czd,['Documentary'],['Inspirational'],['Adults'],['Modern'],['Real']
/m/0b6fq96,['Romance' 'Drama' 'Tragedy'],['Dark' 'Dramatic' 'Romantic'],['Adults'],['Past'],['Real']
/m/0b919v,['Adventure' 'Fantasy' 'Action'],['Exciting' 'Lighthearted'],['Children'],['Past'],['Fictional']
/m/05vczk,['Romance' 'Conflict' 'Drama'],['Romantic' 'Dramatic'],['Adults'],['Historical'],['Real']
/m/04n4bb9,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Modern'],['Real']
/m/0cm8tdl,['Adventure' 'Comedy' 'Fantasy'],['Lighthearted' 'Inspirational'],['Children'],['Fictional'],['Fictional']
/m/065z5g9,['Drama' 'Comedy'],['Dramatic' 'Lighthearted'],['Adults'],['Modern'],['Real']
/m/02wx4vb,['Romance' 'Tragedy' 'Drama'],['Dark' 'Fantastical'],['Adults'],['Modern'],['Fictional']
/m/0fj6v7,['Comedy' 'Fantasy'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/0cglt7,['Adventure' 'Fantasy'],['Exciting' 'Inspirational'],['Children'],['Fictional'],['Fictional']
/m/02ppcd4,['Comedy' 'Horror'],['Lighthearted' 'Dark'],['Families'],['Modern'],['Fictional']
/m/03d0nkh,['Horror' 'Fantasy'],['Dark' 'Dramatic'],['Teenagers'],['Modern'],['Fictional']
/m/025sskr,['Adventure' 'Science Fiction'],['Exciting' 'Dramatic'],['Adults'],['Modern'],['Fictional']
/m/03wbn7w,['Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/03np6t_,['Drama' 'Tragedy'],['Dark' 'Dramatic'],['Teenagers'],['Modern'],['Real']
/m/03cffvv,['Drama'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/052_kvj,['Drama'],['Dark'],['Adults'],['Modern'],['Real']
/m/02lp2p,['Conflict' 'Drama'],['Dramatic'],['Children'],['Modern'],['Fictional']
/m/03cxsrv,['Horror' 'Drama'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Fictional']
/m/03gzg_j,['Adventure' 'Drama'],['Inspirational'],['Families'],['Modern'],['Real']
/m/03c2f9f,['Adventure' 'Science Fiction'],['Exciting'],['Children'],['Fictional'],['Fictional']
/m/02rkkz0,['Conflict' 'Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0c1ftwm,['Drama' 'Romance'],['Dramatic'],['Adults'],['Past'],['Real']
/m/0glp3gx,['Drama'],['Dark'],['Adults'],['Modern'],['Real']
/m/0ccbb1,['Drama' 'Adventure' 'Romance'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0jkzxsm,['Drama' 'Tragedy'],['Dark'],['Adults'],['Past'],['Fictional']
/m/0gfjlyk,['Mystery' 'Drama'],['Dark'],['Adults'],['Modern'],['Real']
/m/0dgr7t1,['Conflict' 'Drama'],['Dramatic'],['Families'],['Modern'],['Real']
/m/02ww4zq,['Drama'],['Inspirational'],['Teenagers'],['Modern'],['Real']
/m/0dgpppg,['Adventure' 'Comedy' 'Science Fiction'],['Exciting' 'Lighthearted'],['Families'],['Future'],['Fictional']
/m/02prsnd,['Adventure' 'Fantasy'],['Exciting'],['Children'],['Fictional'],['Fictional']
/m/0crdj_,['Comedy' 'Inspirational'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/04v8pz,['Romance' 'Drama' 'Tragedy'],['Romantic' 'Dramatic'],['Adults'],['Past'],['Real']
/m/0287tkj,['Adventure' 'Mystery' 'Action'],['Exciting' 'Dramatic'],['Teenagers'],['Fictional'],['Modern']
/m/02qj6v7,['Fantasy' 'Mystery'],['Fantastical'],['Children'],['Fictional'],['Fictional']
/m/0gxzq1s,['Horror' 'Mystery'],['Dark' 'Dramatic'],['Adults'],['Fictional'],['Fictional']
/m/0j64y5b,['Fantasy' 'Adventure' 'Comedy'],['Lighthearted'],['Families'],['Fictional'],['Fictional']
/m/0ft4b4,['Mystery' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0hgp9zh,['Comedy' 'Fantasy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0f1fx8,['Conflict' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/080bdtw,['Romance' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Fictional']
/m/0cc9wf7,['Romance' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/01dc46,['Adventure' 'Romance' 'Comedy' 'Action' 'Drama'],['Inspirational' 'Exciting' 'Lighthearted'],['Families'],['Fictional'],['Fictional']
/m/0fq18f6,['Adventure' 'Fantasy'],['Exciting' 'Inspirational'],['Children'],['Fictional'],['Fictional']
/m/0cq78f,['Adventure' 'Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0345pv,['Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/09rv41r,['Adventure' 'Fantasy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/062zjtt,['Adventure' 'Fantasy' 'Action' 'Drama'],['Exciting' 'Dramatic'],['Teenagers'],['Past'],['Fictional']
/m/0c516g,['Adventure' 'Mystery' 'Comedy'],['Lighthearted'],['Children'],['Fantasy'],['Fictional']
/m/03cmh9_,['Action' 'Mystery'],['Dark'],['Adults'],['Modern'],['Real']
/m/02vrwdr,['Drama' 'Tragedy' 'Action'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0dgpl8t,['Comedy' 'Drama'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/094k4m,['Comedy' 'Political' 'Cultural'],['Lighthearted' 'Satirical'],['Adult'],['Modern'],['Real']
/m/02rz0j5,['Drama' 'Romance'],['Dark'],['Adults'],['Past'],['Real']
/m/04bbn7,['Comedy' 'Adventure' 'Science Fiction'],['Lighthearted' 'Exciting'],['Children'],['Future'],['Fictional']
/m/0fspbb,['Documentary'],['Informative'],['Adult'],['Modern'],['Real']
/m/0b6l6l8,['Adventure' 'Comedy' 'Fantasy'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/0fh0tg,['Adventure' 'Fantasy' 'Comedy'],['Lighthearted'],['Families'],['Past'],['Fictional']
/m/0cm7b9,['Drama'],['Dramatic'],['Adults'],['Past'],['Real']
/m/02rrlcf,['Drama'],['Tragedy'],['Adults'],['Past'],['Real']
/m/062zm5h,['Action' 'Science Fiction'],['Exciting' 'Dramatic' 'Fantastical'],['Adults'],['Modern'],['Real']
/m/0cjmp6,['Drama' 'Romance' 'Comedy'],['Lighthearted' 'Romantic'],['Adults'],['Modern'],['Real']
/m/0c6vx0,['Adventure' 'Comedy'],['Lighthearted'],['Families'],['Modern'],['Fictional']
/m/0cn_b8,['Comedy' 'Fantasy'],['Lighthearted'],['Families'],['Modern'],['Fictional']
/m/02rfl2t,['Comedy' 'Drama'],['Lighthearted'],['Adults'],['Modern'],['Real']
/m/0fpkhkz,['Drama' 'Science Fiction'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Fictional']
/m/03sc3z,['Comedy' 'Science Fiction'],['Lighthearted'],['Children'],['Modern'],['Fictional']
/m/0bh92cv,['Drama' 'Fantasy'],['Tragic'],['Elderly'],['Modern'],['Fictional']
/m/0fx23h,['Comedy' 'Adventure'],['Exciting'],['Teenagers'],['Fictional'],['Fictional']
/m/0dlnqxr,['Action' 'Adventure'],['Exciting' 'Dramatic'],['Adults'],['Future'],['Fictional']
/m/05q7ycc,['Documentary'],['Informative'],['Adults'],['Modern'],['Real']
/m/09gddl0,['Documentary'],['Informative'],['Adults'],['Modern'],['Real']
/m/043ksn7,['Drama'],['Humor'],['Families'],['Modern'],['Real']
/m/07s5mjg,['Drama' 'Romance'],['Dark' 'Dramatic'],['Teenagers'],['Modern'],['Fictional']
/m/0fmpqc,['Conflict' 'Comedy'],['Lighthearted'],['Children'],['Modern'],['Real']
/m/04ycf4d,['Adventure' 'Comedy' 'Fantasy'],['Lighthearted' 'Exciting'],['Children'],['Historical'],['Fictional']
/m/0fk25m,['Adventure' 'Comedy' 'Drama'],['Lighthearted' 'Inspirational'],['Children'],['Fictional'],['Fictional']
/m/02rv513,['Adventure' 'Action' 'Comedy'],['Lighthearted'],['Families'],['Fictional'],['Fictional']
/m/08ck2l,['Mystery' 'Fantasy'],['Dark' 'Dramatic'],['Adults'],['Fictional'],['Fictional']
/m/0ft4l4,['Conflict' 'Romance'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/04nkm_,['Horror'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0bqchf,['Comedy' 'Romance'],['Lighthearted'],['Adults'],['Fictional'],['Fictional']
/m/0464wm6,['Drama' 'Historical'],['Tragedy' 'Dark'],['Adults'],['Past'],['Real']
/m/0cf692,['Science Fiction' 'Adventure' 'Action'],['Exciting' 'Dark'],['Teenagers'],['Future'],['Fictional']
/m/0fj3cf,['Drama' 'Tragedy'],['Dark' 'Dramatic'],['Adults'],['Past'],['Real']
/m/0243cq,['Fantasy' 'Adventure' 'Comedy'],['Lighthearted' 'Romatic' 'Fantastical'],['Children'],['Fictional'],['Fictional']
/m/03c3rgh,['Horror' 'Mystery' 'Thriller'],['Dark' 'Dramatic'],['Adults'],['Past'],['Real']
/m/02vqyvd,['Adventure' 'Comedy' 'Drama'],['Dramatic'],['Families'],['Fictional'],['Fictional']
/m/0crfmtk,['Documentary' 'Music'],['Inspirational'],['Adults'],['Present'],['Real']
/m/05t0zfv,['Adventure' 'Fantasy'],['Dark' 'Dramatic'],['Teenagers'],['Fictional'],['Fictional']
/m/027pxv6,['Mystery' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0cl4qh,['Romance' 'Tragedy' 'Drama'],['Dark' 'Dramatic'],['Adults'],['Modern'],['Real']
/m/0crg64x,['Conflict' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Real']
/m/0gvsynb,['Adventure' 'Fantasy' 'Drama'],['Dark' 'Exciting'],['Children'],['Fictional'],['Fictional']
/m/0g604g,['Romance' 'Comedy' 'Mystery'],['Lighthearted'],['Adults'],['Modern'],['Real']
/m/064m0ch,['Fantasy' 'Adventure' 'Drama'],['Dramatic'],['Adults'],['Modern'],['Fictional']
/m/09hj33,['Adventure' 'Fantasy' 'Comedy'],['Lighthearted'],['Children'],['Fictional'],['Fictional']
/m/0fk_m2,['Romance' 'Fantasy' 'Action'],['Dramatic' 'Romantic'],['Adults'],['Fictional'],['Fictional']
/m/0h50n6,['Comedy' 'Fantasy'],['Lighthearted' 'Exciting'],['Children'],['Fictional'],['Fictional']
/m/0bs4vsm,['Adventure' 'Mystery' 'Drama'],['Exciting' 'Dramatic'],['Children'],['Fictional'],['Fictional']
/m/0c80_3,['Adventure' 'Fantasy'],['Exciting' 'Dramatic'],['Adults'],['Fictional'],['Fictional']
/m/080bfz7,['Comedy' 'Fantasy'],['Lighthearted' 'Inspirational'],['Adults'],['Modern'],['Fictional']
/m/051x56x,['Documentary'],['Inspirational'],['Adults'],['Modern'],['Real']
/m/02rgxll,['War' 'Friendship'],['Dramatic'],['Adults'],['Historical'],['Real']
/m/080pqkr,['Drama'],['Tragedy'],['Teenagers'],['Modern'],['Real']
/m/06w5gr,['Drama' 'Romance'],['Tragedy'],['Adults'],['Historical'],['Real']
/m/080mlxk,['Documentary'],['Inspirational'],['Adults'],['Modern'],['Real']
/m/02rqtfy,['Conflict' 'Comedy' 'Adventure'],['Lighthearted'],['Teenagers'],['Fictional'],['Fictional']
/m/04d_kjl,['Comedy' 'Adventure'],['Lighthearted'],['Children'],['Past'],['Fictional']
/m/0gg93m9,['Action' 'Comedy' 'Science Fiction'],['Exciting' 'Inspirational'],['Families'],['Modern'],['Fictional']
/m/02vs16l,['Documentary'],['Dark'],['Adults'],['Modern'],['Real']
/m/0k2kjgm,['Drama'],['Dramatic'],['Teenagers'],['Past'],['Real']
